agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N
380,den520d.map,planner,1,79678,66215,392,391,68489,66215,267,0,64,True,den520d-random-2.scen,380
380,den520d.map,planner,1,77778,66215,393,391,68415,66215,244,0,256,True,den520d-random-2.scen,380
500,den520d.map,planner,1,109578,88713,405,405,92903,88713,317,0,0,False,den520d-random-2.scen,500
500,den520d.map,planner,1,109578,88713,405,405,92903,88713,306,0,0,True,den520d-random-2.scen,500
500,den520d.map,planner,1,109198,88713,405,405,92698,88713,317,0,1,True,den520d-random-2.scen,500
500,den520d.map,planner,1,109036,88713,407,405,92570,88713,342,0,4,True,den520d-random-2.scen,500
500,den520d.map,planner,1,110548,88713,409,405,92799,88713,504,0,16,True,den520d-random-2.scen,500
500,den520d.map,planner,1,108439,88713,407,405,92484,88713,706,0,64,True,den520d-random-2.scen,500
500,den520d.map,planner,1,108879,88713,409,405,92571,88713,1177,0,256,True,den520d-random-2.scen,500
620,den520d.map,planner,1,140213,110830,425,425,117180,110830,445,0,0,False,den520d-random-2.scen,620
620,den520d.map,planner,1,140213,110830,425,425,117180,110830,430,0,0,True,den520d-random-2.scen,620
620,den520d.map,planner,1,140185,110830,425,425,116958,110830,453,0,1,True,den520d-random-2.scen,620
620,den520d.map,planner,1,137688,110830,425,425,116248,110830,494,0,4,True,den520d-random-2.scen,620
620,den520d.map,planner,1,138346,110830,425,425,116097,110830,685,0,16,True,den520d-random-2.scen,620
620,den520d.map,planner,1,139830,110830,425,425,116550,110830,1466,0,64,True,den520d-random-2.scen,620
620,den520d.map,planner,1,139996,110830,425,425,116431,110830,4534,0,256,True,den520d-random-2.scen,620
740,den520d.map,planner,1,168660,129980,425,425,139379,129980,581,0,0,False,den520d-random-2.scen,740
740,den520d.map,planner,1,168660,129980,425,425,139379,129980,585,0,0,True,den520d-random-2.scen,740
740,den520d.map,planner,1,170070,129980,425,425,138768,129980,608,0,1,True,den520d-random-2.scen,740
740,den520d.map,planner,1,167570,129980,425,425,138239,129980,691,0,4,True,den520d-random-2.scen,740
740,den520d.map,planner,1,167776,129980,426,425,138574,129980,990,0,16,True,den520d-random-2.scen,740
740,den520d.map,planner,1,166259,129980,425,425,138399,129980,2225,0,64,True,den520d-random-2.scen,740
740,den520d.map,planner,1,167675,129980,425,425,139060,129980,7584,0,256,True,den520d-random-2.scen,740
860,den520d.map,planner,1,201234,152023,425,425,164654,152023,838,0,0,False,den520d-random-2.scen,860
860,den520d.map,planner,1,201234,152023,425,425,164654,152023,844,0,0,True,den520d-random-2.scen,860
860,den520d.map,planner,1,199803,152023,426,425,163846,152023,921,0,1,True,den520d-random-2.scen,860
860,den520d.map,planner,1,200525,152023,427,425,164405,152023,1002,0,4,True,den520d-random-2.scen,860
860,den520d.map,planner,1,200163,152023,425,425,163029,152023,1250,0,16,True,den520d-random-2.scen,860
860,den520d.map,planner,1,201472,152023,425,425,164150,152023,2807,0,64,True,den520d-random-2.scen,860
860,den520d.map,planner,1,201366,152023,427,425,163923,152023,8621,0,256,True,den520d-random-2.scen,860
980,den520d.map,planner,1,236030,174392,425,425,190717,174392,1220,0,0,False,den520d-random-2.scen,980
980,den520d.map,planner,1,236030,174392,425,425,190717,174392,1182,0,0,True,den520d-random-2.scen,980
