agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,1,False,warehouse-10-20-10-2-1-random-15.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,1,True,warehouse-10-20-10-2-1-random-15.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,10,False,warehouse-10-20-10-2-1-random-15.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,10,True,warehouse-10-20-10-2-1-random-15.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,100,False,warehouse-10-20-10-2-1-random-15.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,100,True,warehouse-10-20-10-2-1-random-15.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,1000,False,warehouse-10-20-10-2-1-random-15.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,2079,1816,188,176,1944,1816,1,0,1000,True,warehouse-10-20-10-2-1-random-15.scen,20
60,warehouse-10-20-10-2-1.map,planner,1,6467,5196,193,179,5896,5196,5,0,0,False,warehouse-10-20-10-2-1-random-15.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6467,5196,193,179,5896,5196,5,0,0,True,warehouse-10-20-10-2-1-random-15.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6467,5196,193,179,5896,5196,5,0,1,False,warehouse-10-20-10-2-1-random-15.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6174,5196,179,179,5607,5196,6,0,1,True,warehouse-10-20-10-2-1-random-15.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6467,5196,193,179,5896,5196,5,0,10,False,warehouse-10-20-10-2-1-random-15.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6796,5196,198,179,5998,5196,15,0,10,True,warehouse-10-20-10-2-1-random-15.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6467,5196,193,179,5896,5196,5,0,100,False,warehouse-10-20-10-2-1-random-15.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6910,5196,262,179,6155,5196,311,0,100,True,warehouse-10-20-10-2-1-random-15.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6467,5196,193,179,5896,5196,5,0,1000,False,warehouse-10-20-10-2-1-random-15.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6713,5196,207,179,5906,5196,7005,0,1000,True,warehouse-10-20-10-2-1-random-15.scen,60
20,warehouse-10-20-10-2-1.map,planner,1,1800,1618,172,172,1715,1618,1,0,0,False,warehouse-10-20-10-2-1-random-12.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1800,1618,172,172,1715,1618,1,0,0,True,warehouse-10-20-10-2-1-random-12.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1800,1618,172,172,1715,1618,1,0,1,False,warehouse-10-20-10-2-1-random-12.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1800,1618,172,172,1715,1618,1,0,1,True,warehouse-10-20-10-2-1-random-12.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1800,1618,172,172,1715,1618,1,0,10,False,warehouse-10-20-10-2-1-random-12.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1800,1618,172,172,1715,1618,1,0,10,True,warehouse-10-20-10-2-1-random-12.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1800,1618,172,172,1715,1618,1,0,100,False,warehouse-10-20-10-2-1-random-12.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1800,1618,172,172,1715,1618,1,0,100,True,warehouse-10-20-10-2-1-random-12.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1800,1618,172,172,1715,1618,1,0,1000,False,warehouse-10-20-10-2-1-random-12.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1800,1618,172,172,1715,1618,1,0,1000,True,warehouse-10-20-10-2-1-random-12.scen,20
60,warehouse-10-20-10-2-1.map,planner,1,6208,4772,206,172,5500,4772,5,0,0,False,warehouse-10-20-10-2-1-random-12.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6208,4772,206,172,5500,4772,5,0,0,True,warehouse-10-20-10-2-1-random-12.scen,60
60,warehouse-10-20-10-2-1.map,planner,1,6208,4772,206,172,5500,4772,5,0,1,False,warehouse-10-20-10-2-1-random-12.scen,60
