agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N
220,warehouse-10-20-10-2-1.map,planner,1,60592,17636,1335,194,43155,17636,5106,0,10,True,warehouse-10-20-10-2-1-random-16.scen,220
220,warehouse-10-20-10-2-1.map,planner,1,29321,17636,457,194,25511,17636,2574,0,100,False,warehouse-10-20-10-2-1-random-16.scen,220
220,warehouse-10-20-10-2-1.map,planner,1,60592,17636,1335,194,43155,17636,5085,0,100,True,warehouse-10-20-10-2-1-random-16.scen,220
220,warehouse-10-20-10-2-1.map,planner,1,29321,17636,457,194,25511,17636,2655,0,1000,False,warehouse-10-20-10-2-1-random-16.scen,220
220,warehouse-10-20-10-2-1.map,planner,1,60592,17636,1335,194,43155,17636,5430,0,1000,True,warehouse-10-20-10-2-1-random-16.scen,220
260,warehouse-10-20-10-2-1.map,planner,1,36666,20646,468,194,30572,20646,2013,0,0,False,warehouse-10-20-10-2-1-random-16.scen,260
260,warehouse-10-20-10-2-1.map,planner,1,36666,20646,468,194,30572,20646,2013,0,0,True,warehouse-10-20-10-2-1-random-16.scen,260
260,warehouse-10-20-10-2-1.map,planner,1,36666,20646,468,194,30572,20646,1890,0,1,False,warehouse-10-20-10-2-1-random-16.scen,260
260,warehouse-10-20-10-2-1.map,planner,1,64197,20646,1187,194,45245,20646,10825,0,1,True,warehouse-10-20-10-2-1-random-16.scen,260
260,warehouse-10-20-10-2-1.map,planner,1,36666,20646,468,194,30572,20646,1833,0,10,False,warehouse-10-20-10-2-1-random-16.scen,260
260,warehouse-10-20-10-2-1.map,planner,1,64197,20646,1187,194,45245,20646,11196,0,10,True,warehouse-10-20-10-2-1-random-16.scen,260
260,warehouse-10-20-10-2-1.map,planner,1,36666,20646,468,194,30572,20646,2021,0,100,False,warehouse-10-20-10-2-1-random-16.scen,260
